
---------- Begin Simulation Statistics ----------
simSeconds                                   0.034120                       # Number of seconds simulated (Second)
simTicks                                  34120355157                       # Number of ticks simulated (Tick)
finalTick                                 34120355157                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                    620.97                       # Real time elapsed on the host (Second)
hostTickRate                                 54946510                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    2371316                       # Number of bytes of host memory used (Byte)
simInsts                                    100000003                       # Number of instructions simulated (Count)
simOps                                      196790975                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   161037                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     316907                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu.numCycles                        102463530                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               1.024635                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               0.975957                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                       233704386                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                     9655                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                      222781799                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                 308284                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined             36923017                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined          58705258                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                3256                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples           100432179                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               2.218231                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              2.460939                       # Number of insts issued each cycle (Count)
system.cpu.icache.ReadReq.missLatency::total   6055542056                       # number of ReadReq miss ticks (Tick)
system.cpu.icache.ReadReq.accesses::cpu.inst     19674982                       # number of ReadReq accesses(hits+misses) (Count)
system.cpu.icache.ReadReq.accesses::total     19674982                       # number of ReadReq accesses(hits+misses) (Count)
system.cpu.icache.ReadReq.missRate::cpu.inst     0.031384                       # miss rate for ReadReq accesses (Ratio)
system.cpu.icache.ReadReq.missRate::total     0.031384                       # miss rate for ReadReq accesses (Ratio)
system.cpu.icache.ReadReq.avgMissLatency::cpu.inst  9806.847589                       # average ReadReq miss latency ((Tick/Count))
system.cpu.icache.ReadReq.avgMissLatency::total  9806.847589                       # average ReadReq miss latency ((Tick/Count))
system.cpu.icache.ReadReq.mshrHits::cpu.inst        43090                       # number of ReadReq MSHR hits (Count)
system.cpu.icache.ReadReq.mshrHits::total        43090                       # number of ReadReq MSHR hits (Count)
system.cpu.icache.ReadReq.mshrMisses::cpu.inst       574391                       # number of ReadReq MSHR misses (Count)
system.cpu.icache.ReadReq.mshrMisses::total       574391                       # number of ReadReq MSHR misses (Count)
system.cpu.icache.ReadReq.mshrMissLatency::cpu.inst   5320401267                       # number of ReadReq MSHR miss ticks (Tick)
system.cpu.icache.ReadReq.mshrMissLatency::total   5320401267                       # number of ReadReq MSHR miss ticks (Tick)
system.cpu.icache.ReadReq.mshrMissRate::cpu.inst     0.029194                       # mshr miss rate for ReadReq accesses (Ratio)
system.cpu.icache.ReadReq.mshrMissRate::total     0.029194                       # mshr miss rate for ReadReq accesses (Ratio)
system.cpu.icache.ReadReq.avgMshrMissLatency::cpu.inst  9262.682157                       # average ReadReq mshr miss latency ((Tick/Count))
system.cpu.icache.ReadReq.avgMshrMissLatency::total  9262.682157                       # average ReadReq mshr miss latency ((Tick/Count))
system.cpu.icache.power_state.pwrStateResidencyTicks::UNDEFINED  34120355157                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.icache.tags.tagsInUse           511.045357                       # Average ticks per tags in use ((Tick/Count))
system.cpu.icache.tags.totalRefs             19631892                       # Total number of references to valid blocks. (Count)
system.cpu.icache.tags.sampledRefs             574391                       # Sample count of references to valid blocks. (Count)
system.cpu.icache.tags.avgRefs              34.178620                       # Average number of references to valid blocks. ((Count/Count))
system.cpu.icache.tags.warmupTick               84249                       # The tick when the warmup percentage was hit. (Tick)
system.cpu.icache.tags.occupancies::cpu.inst   511.045357                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.cpu.icache.tags.avgOccs::cpu.inst     0.998135                       # Average percentage of cache occupancy ((Ratio/Tick))
system.cpu.icache.tags.avgOccs::total        0.998135                       # Average percentage of cache occupancy ((Ratio/Tick))
system.cpu.icache.tags.occupanciesTaskId::1024          512                       # Occupied blocks per task id (Count)
system.cpu.icache.tags.ageTaskId_1024::1            1                       # Occupied blocks per task id, per block age (Count)
system.cpu.icache.tags.ageTaskId_1024::2           19                       # Occupied blocks per task id, per block age (Count)
system.cpu.icache.tags.ageTaskId_1024::3          380                       # Occupied blocks per task id, per block age (Count)
system.cpu.icache.tags.ageTaskId_1024::4          112                       # Occupied blocks per task id, per block age (Count)
system.cpu.icache.tags.ratioOccsTaskId::1024            1                       # Ratio of occupied blocks and all blocks, per task id (Ratio)
system.cpu.icache.tags.tagAccesses           39924355                       # Number of tag accesses (Count)
system.cpu.icache.tags.dataAccesses          39924355                       # Number of data accesses (Count)
system.cpu.icache.tags.power_state.pwrStateResidencyTicks::UNDEFINED  34120355157                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.iew.idleCycles                           0                       # Number of cycles IEW is idle (Cycle)
system.cpu.iew.squashCycles                    818574                       # Number of cycles IEW is squashing (Cycle)
system.cpu.iew.blockCycles                    6927389                       # Number of cycles IEW is blocking (Cycle)
system.cpu.iew.unblockCycles                  4219239                       # Number of cycles IEW is unblocking (Cycle)
system.cpu.iew.dispatchedInsts              233714041                       # Number of instructions dispatched to IQ (Count)
system.cpu.iew.dispSquashedInsts                50272                       # Number of squashed instructions skipped by dispatch (Count)
system.cpu.iew.dispLoadInsts                 32283476                       # Number of dispatched load instructions (Count)
system.cpu.iew.dispStoreInsts                16632303                       # Number of dispatched store instructions (Count)
system.cpu.iew.dispNonSpecInsts                  3232                       # Number of dispatched non-speculative instructions (Count)
system.cpu.iew.iqFullEvents                    125181                       # Number of times the IQ has become full, causing a stall (Count)
system.cpu.iew.lsqFullEvents                  3994460                       # Number of times the LSQ has become full, causing a stall (Count)
system.cpu.iew.memOrderViolationEvents           9631                       # Number of memory order violations (Count)
system.cpu.iew.predictedTakenIncorrect         393670                       # Number of branches that were predicted taken incorrectly (Count)
system.cpu.iew.predictedNotTakenIncorrect       529195                       # Number of branches that were predicted not taken incorrectly (Count)
system.cpu.iew.branchMispredicts               922865                       # Number of branch mispredicts detected at execute (Count)
system.cpu.iew.instsToCommit                220637050                       # Cumulative count of insts sent to commit (Count)
system.cpu.iew.writebackCount               220194115                       # Cumulative count of insts written-back (Count)
system.cpu.iew.producerInst                 159399807                       # Number of instructions producing a value (Count)
system.cpu.iew.consumerInst                 254762571                       # Number of instructions consuming a value (Count)
system.cpu.iew.wbRate                        2.149000                       # Insts written-back per cycle ((Count/Cycle))
system.cpu.iew.wbFanout                      0.625680                       # Average fanout of values written-back ((Count/Count))
system.cpu.interrupts.clk_domain.clock           5328                       # Clock period in ticks (Tick)
system.cpu.itb_walker_cache.blockedCycles::no_mshrs            0                       # number of cycles access was blocked (Cycle)
system.cpu.itb_walker_cache.blockedCycles::no_targets            0                       # number of cycles access was blocked (Cycle)
system.cpu.itb_walker_cache.blockedCauses::no_mshrs            0                       # number of times access was blocked (Count)
system.cpu.itb_walker_cache.blockedCauses::no_targets            0                       # number of times access was blocked (Count)
system.cpu.itb_walker_cache.avgBlocked::no_mshrs          nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu.itb_walker_cache.avgBlocked::no_targets          nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu.itb_walker_cache.replacements            0                       # number of replacements (Count)
system.cpu.itb_walker_cache.power_state.pwrStateResidencyTicks::UNDEFINED  34120355157                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.itb_walker_cache.tags.tagsInUse            0                       # Average ticks per tags in use ((Tick/Count))
system.cpu.itb_walker_cache.tags.totalRefs            0                       # Total number of references to valid blocks. (Count)
system.cpu.itb_walker_cache.tags.sampledRefs            0                       # Sample count of references to valid blocks. (Count)
system.cpu.itb_walker_cache.tags.avgRefs          nan                       # Average number of references to valid blocks. ((Count/Count))
system.cpu.itb_walker_cache.tags.warmupTick            0                       # The tick when the warmup percentage was hit. (Tick)
system.cpu.itb_walker_cache.tags.tagAccesses            0                       # Number of tag accesses (Count)
system.cpu.itb_walker_cache.tags.dataAccesses            0                       # Number of data accesses (Count)
system.cpu.itb_walker_cache.tags.power_state.pwrStateResidencyTicks::UNDEFINED  34120355157                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.lsq0.forwLoads                     5567295                       # Number of loads that had data forwarded from stores (Count)
system.cpu.lsq0.squashedLoads                 5179295                       # Number of loads squashed (Count)
system.cpu.lsq0.ignoredResponses                21704                       # Number of memory responses ignored because the instruction is squashed (Count)
system.cpu.lsq0.memOrderViolation                9631                       # Number of memory ordering violations (Count)
system.cpu.lsq0.squashedStores                2334554                       # Number of stores squashed (Count)
system.cpu.lsq0.rescheduledLoads                11193                       # Number of loads that were rescheduled (Count)
system.cpu.lsq0.blockedByCache                   9077                       # Number of times an access to memory failed due to the cache being blocked (Count)
system.cpu.lsq0.loadToUse::samples           27101041                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::mean              4.261329                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::stdev             9.540253                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::0-9               25894364     95.55%     95.55% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::10-19                85009      0.31%     95.86% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::20-29               999970      3.69%     99.55% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::30-39                90035      0.33%     99.88% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::40-49                 1678      0.01%     99.89% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::50-59                 1581      0.01%     99.90% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::60-69                  977      0.00%     99.90% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::70-79                  449      0.00%     99.90% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::80-89                  345      0.00%     99.90% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::90-99                  314      0.00%     99.90% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::100-109                303      0.00%     99.90% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::110-119                263      0.00%     99.90% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::120-129                284      0.00%     99.91% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::130-139                298      0.00%     99.91% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::140-149                530      0.00%     99.91% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::150-159                648      0.00%     99.91% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::160-169                635      0.00%     99.91% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::170-179               1172      0.00%     99.92% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::180-189               1271      0.00%     99.92% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::190-199               7662      0.03%     99.95% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::200-209                912      0.00%     99.95% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::210-219                456      0.00%     99.96% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::220-229                903      0.00%     99.96% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::230-239               4639      0.02%     99.98% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::240-249               1224      0.00%     99.98% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::250-259                227      0.00%     99.98% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::260-269                259      0.00%     99.98% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::270-279                816      0.00%     99.99% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::280-289               2064      0.01%     99.99% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::290-299                 77      0.00%     99.99% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::overflows             1676      0.01%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::min_value                2                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::max_value             1646                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::total             27101041                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.mmu.dtb.rdAccesses                30428994                       # TLB accesses on read requests (Count)
system.cpu.mmu.dtb.wrAccesses                15728064                       # TLB accesses on write requests (Count)
system.cpu.mmu.dtb.rdMisses                    226207                       # TLB misses on read requests (Count)
system.cpu.mmu.dtb.wrMisses                     46716                       # TLB misses on write requests (Count)
system.cpu.mmu.dtb.walker.power_state.pwrStateResidencyTicks::UNDEFINED  34120355157                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.mmu.itb.rdAccesses                       0                       # TLB accesses on read requests (Count)
system.cpu.mmu.itb.wrAccesses                19675325                       # TLB accesses on write requests (Count)
system.cpu.mmu.itb.rdMisses                         0                       # TLB misses on read requests (Count)
system.cpu.mmu.itb.wrMisses                     32310                       # TLB misses on write requests (Count)
system.cpu.mmu.itb.walker.power_state.pwrStateResidencyTicks::UNDEFINED  34120355157                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.power_state.pwrStateResidencyTicks::ON  34120355157                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.rename.squashCycles                 818574                       # Number of cycles rename is squashing (Cycle)
system.cpu.rename.idleCycles                 30311954                       # Number of cycles rename is idle (Cycle)
system.cpu.rename.blockCycles                13656713                       # Number of cycles rename is blocking (Cycle)
system.cpu.rename.serializeStallCycles           2311                       # count of cycles rename stalled for serializing inst (Cycle)
system.cpu.rename.runCycles                  36386570                       # Number of cycles rename is running (Cycle)
system.cpu.rename.unblockCycles              19256057                       # Number of cycles rename is unblocking (Cycle)
system.cpu.rename.renamedInsts              239123495                       # Number of instructions processed by rename (Count)
system.cpu.rename.ROBFullEvents                211841                       # Number of times rename has blocked due to ROB full (Count)
system.cpu.rename.IQFullEvents                2184745                       # Number of times rename has blocked due to IQ full (Count)
system.cpu.rename.LQFullEvents                1110644                       # Number of times rename has blocked due to LQ full (Count)
system.cpu.rename.SQFullEvents               15424611                       # Number of times rename has blocked due to SQ full (Count)
system.cpu.rename.fullRegistersEvents             183                       # Number of times there has been no free registers (Count)
system.cpu.rename.renamedOperands           355680740                       # Number of destination operands rename has renamed (Count)
system.cpu.rename.lookups                   736745005                       # Number of register rename lookups that rename has made (Count)
system.cpu.rename.intLookups                303073757                       # Number of integer rename lookups (Count)
system.cpu.rename.fpLookups                   1229016                       # Number of floating rename lookups (Count)
system.cpu.rename.committedMaps             292934609                       # Number of HB maps that are committed (Count)
system.cpu.rename.undoneMaps                 62746043                       # Number of HB maps that are undone due to squashing (Count)
system.cpu.rename.serializing                      46                       # count of serializing insts renamed (Count)
system.cpu.rename.tempSerializing                  47                       # count of temporary serializing insts renamed (Count)
system.cpu.rename.skidInsts                  10784721                       # count of insts added to the skid buffer (Count)
system.cpu.rob.reads                        315486409                       # The number of ROB reads (Count)
system.cpu.rob.writes                       472521165                       # The number of ROB writes (Count)
system.cpu.thread_0.numInsts                100000003                       # Number of Instructions committed (Count)
system.cpu.thread_0.numOps                  196790975                       # Number of Ops committed (Count)
system.cpu.thread_0.numMemRefs                      0                       # Number of Memory References (Count)
system.cpu.workload.numSyscalls                    83                       # Number of system calls (Count)
system.cpu_clk_domain.clock                       333                       # Clock period in ticks (Tick)
system.cpu_voltage_domain.voltage                   1                       # Voltage in Volts (Volt)
system.l2.demandHits::cpu.inst                 564647                       # number of demand (read+write) hits (Count)
system.l2.demandHits::cpu.data                 751995                       # number of demand (read+write) hits (Count)
system.l2.demandHits::total                   1316642                       # number of demand (read+write) hits (Count)
system.l2.overallHits::cpu.inst                564647                       # number of overall hits (Count)
system.l2.overallHits::cpu.data                751995                       # number of overall hits (Count)
system.l2.overallHits::total                  1316642                       # number of overall hits (Count)
system.l2.demandMisses::cpu.inst                 9658                       # number of demand (read+write) misses (Count)
system.l2.demandMisses::cpu.data               113581                       # number of demand (read+write) misses (Count)
system.l2.demandMisses::total                  123239                       # number of demand (read+write) misses (Count)
system.l2.overallMisses::cpu.inst                9658                       # number of overall misses (Count)
system.l2.overallMisses::cpu.data              113581                       # number of overall misses (Count)
system.l2.overallMisses::total                 123239                       # number of overall misses (Count)
system.l2.demandMissLatency::cpu.inst       752339241                       # number of demand (read+write) miss ticks (Tick)
system.l2.demandMissLatency::cpu.data      8555785317                       # number of demand (read+write) miss ticks (Tick)
system.l2.demandMissLatency::total         9308124558                       # number of demand (read+write) miss ticks (Tick)
system.l2.overallMissLatency::cpu.inst      752339241                       # number of overall miss ticks (Tick)
system.l2.overallMissLatency::cpu.data     8555785317                       # number of overall miss ticks (Tick)
system.l2.overallMissLatency::total        9308124558                       # number of overall miss ticks (Tick)
system.l2.demandAccesses::cpu.inst             574305                       # number of demand (read+write) accesses (Count)
system.l2.demandAccesses::cpu.data             865576                       # number of demand (read+write) accesses (Count)
system.l2.demandAccesses::total               1439881                       # number of demand (read+write) accesses (Count)
system.l2.overallAccesses::cpu.inst            574305                       # number of overall (read+write) accesses (Count)
system.l2.overallAccesses::cpu.data            865576                       # number of overall (read+write) accesses (Count)
system.l2.overallAccesses::total              1439881                       # number of overall (read+write) accesses (Count)
system.l2.demandMissRate::cpu.inst           0.016817                       # miss rate for demand accesses (Ratio)
system.l2.demandMissRate::cpu.data           0.131220                       # miss rate for demand accesses (Ratio)
system.l2.demandMissRate::total              0.085590                       # miss rate for demand accesses (Ratio)
system.l2.overallMissRate::cpu.inst          0.016817                       # miss rate for overall accesses (Ratio)
system.l2.overallMissRate::cpu.data          0.131220                       # miss rate for overall accesses (Ratio)
system.l2.overallMissRate::total             0.085590                       # miss rate for overall accesses (Ratio)
system.l2.demandAvgMissLatency::cpu.inst 77898.036964                       # average overall miss latency in ticks ((Tick/Count))
system.l2.demandAvgMissLatency::cpu.data 75327.610401                       # average overall miss latency in ticks ((Tick/Count))
system.l2.demandAvgMissLatency::total    75529.049716                       # average overall miss latency in ticks ((Tick/Count))
system.l2.overallAvgMissLatency::cpu.inst 77898.036964                       # average overall miss latency ((Tick/Count))
system.l2.overallAvgMissLatency::cpu.data 75327.610401                       # average overall miss latency ((Tick/Count))
system.l2.overallAvgMissLatency::total   75529.049716                       # average overall miss latency ((Tick/Count))
system.l2.blockedCycles::no_mshrs                   0                       # number of cycles access was blocked (Cycle)
system.l2.blockedCycles::no_targets                 0                       # number of cycles access was blocked (Cycle)
system.l2.blockedCauses::no_mshrs                   0                       # number of times access was blocked (Count)
system.l2.blockedCauses::no_targets                 0                       # number of times access was blocked (Count)
system.l2.avgBlocked::no_mshrs                    nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.l2.avgBlocked::no_targets                  nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.l2.writebacks::writebacks                76797                       # number of writebacks (Count)
system.l2.writebacks::total                     76797                       # number of writebacks (Count)
system.l2.demandMshrMisses::cpu.inst             9658                       # number of demand (read+write) MSHR misses (Count)
system.l2.demandMshrMisses::cpu.data           113581                       # number of demand (read+write) MSHR misses (Count)
system.l2.demandMshrMisses::total              123239                       # number of demand (read+write) MSHR misses (Count)
system.l2.overallMshrMisses::cpu.inst            9658                       # number of overall MSHR misses (Count)
system.l2.overallMshrMisses::cpu.data          113581                       # number of overall MSHR misses (Count)
system.l2.overallMshrMisses::total             123239                       # number of overall MSHR misses (Count)
system.l2.demandMshrMissLatency::cpu.inst    686402549                       # number of demand (read+write) MSHR miss ticks (Tick)
system.l2.demandMshrMissLatency::cpu.data   7780493050                       # number of demand (read+write) MSHR miss ticks (Tick)
system.l2.demandMshrMissLatency::total     8466895599                       # number of demand (read+write) MSHR miss ticks (Tick)
system.l2.overallMshrMissLatency::cpu.inst    686402549                       # number of overall MSHR miss ticks (Tick)
system.l2.overallMshrMissLatency::cpu.data   7780493050                       # number of overall MSHR miss ticks (Tick)
system.l2.overallMshrMissLatency::total    8466895599                       # number of overall MSHR miss ticks (Tick)
system.l2.demandMshrMissRate::cpu.inst       0.016817                       # mshr miss ratio for demand accesses (Ratio)
system.l2.demandMshrMissRate::cpu.data       0.131220                       # mshr miss ratio for demand accesses (Ratio)
system.l2.demandMshrMissRate::total          0.085590                       # mshr miss ratio for demand accesses (Ratio)
system.l2.overallMshrMissRate::cpu.inst      0.016817                       # mshr miss ratio for overall accesses (Ratio)
system.l2.overallMshrMissRate::cpu.data      0.131220                       # mshr miss ratio for overall accesses (Ratio)
system.l2.overallMshrMissRate::total         0.085590                       # mshr miss ratio for overall accesses (Ratio)
system.l2.demandAvgMshrMissLatency::cpu.inst 71070.878960                       # average overall mshr miss latency ((Tick/Count))
system.l2.demandAvgMshrMissLatency::cpu.data 68501.712875                       # average overall mshr miss latency ((Tick/Count))
system.l2.demandAvgMshrMissLatency::total 68703.053408                       # average overall mshr miss latency ((Tick/Count))
system.l2.overallAvgMshrMissLatency::cpu.inst 71070.878960                       # average overall mshr miss latency ((Tick/Count))
system.l2.overallAvgMshrMissLatency::cpu.data 68501.712875                       # average overall mshr miss latency ((Tick/Count))
system.l2.overallAvgMshrMissLatency::total 68703.053408                       # average overall mshr miss latency ((Tick/Count))
system.l2.replacements                          90782                       # number of replacements (Count)
system.l2.ReadCleanReq.hits::cpu.inst          564647                       # number of ReadCleanReq hits (Count)
system.l2.ReadCleanReq.hits::total             564647                       # number of ReadCleanReq hits (Count)
system.l2.ReadCleanReq.misses::cpu.inst          9658                       # number of ReadCleanReq misses (Count)
system.l2.ReadCleanReq.misses::total             9658                       # number of ReadCleanReq misses (Count)
system.l2.ReadCleanReq.missLatency::cpu.inst    752339241                       # number of ReadCleanReq miss ticks (Tick)
system.l2.ReadCleanReq.missLatency::total    752339241                       # number of ReadCleanReq miss ticks (Tick)
system.l2.ReadCleanReq.accesses::cpu.inst       574305                       # number of ReadCleanReq accesses(hits+misses) (Count)
system.l2.ReadCleanReq.accesses::total         574305                       # number of ReadCleanReq accesses(hits+misses) (Count)
system.l2.ReadCleanReq.missRate::cpu.inst     0.016817                       # miss rate for ReadCleanReq accesses (Ratio)
system.l2.ReadCleanReq.missRate::total       0.016817                       # miss rate for ReadCleanReq accesses (Ratio)
system.l2.ReadCleanReq.avgMissLatency::cpu.inst 77898.036964                       # average ReadCleanReq miss latency ((Tick/Count))
system.l2.ReadCleanReq.avgMissLatency::total 77898.036964                       # average ReadCleanReq miss latency ((Tick/Count))
system.l2.ReadCleanReq.mshrMisses::cpu.inst         9658                       # number of ReadCleanReq MSHR misses (Count)
system.l2.ReadCleanReq.mshrMisses::total         9658                       # number of ReadCleanReq MSHR misses (Count)
system.l2.ReadCleanReq.mshrMissLatency::cpu.inst    686402549                       # number of ReadCleanReq MSHR miss ticks (Tick)
system.l2.ReadCleanReq.mshrMissLatency::total    686402549                       # number of ReadCleanReq MSHR miss ticks (Tick)
system.l2.ReadCleanReq.mshrMissRate::cpu.inst     0.016817                       # mshr miss rate for ReadCleanReq accesses (Ratio)
system.l2.ReadCleanReq.mshrMissRate::total     0.016817                       # mshr miss rate for ReadCleanReq accesses (Ratio)
system.l2.ReadCleanReq.avgMshrMissLatency::cpu.inst 71070.878960                       # average ReadCleanReq mshr miss latency ((Tick/Count))
system.l2.ReadCleanReq.avgMshrMissLatency::total 71070.878960                       # average ReadCleanReq mshr miss latency ((Tick/Count))
system.l2.ReadExReq.hits::cpu.data              47774                       # number of ReadExReq hits (Count)
system.l2.ReadExReq.hits::total                 47774                       # number of ReadExReq hits (Count)
system.l2.ReadExReq.misses::cpu.data            96802                       # number of ReadExReq misses (Count)
system.l2.ReadExReq.misses::total               96802                       # number of ReadExReq misses (Count)
system.l2.ReadExReq.missLatency::cpu.data   7181651160                       # number of ReadExReq miss ticks (Tick)
system.l2.ReadExReq.missLatency::total     7181651160                       # number of ReadExReq miss ticks (Tick)
system.l2.ReadExReq.accesses::cpu.data         144576                       # number of ReadExReq accesses(hits+misses) (Count)
system.l2.ReadExReq.accesses::total            144576                       # number of ReadExReq accesses(hits+misses) (Count)
system.l2.ReadExReq.missRate::cpu.data       0.669558                       # miss rate for ReadExReq accesses (Ratio)
system.l2.ReadExReq.missRate::total          0.669558                       # miss rate for ReadExReq accesses (Ratio)
system.l2.ReadExReq.avgMissLatency::cpu.data 74189.078325                       # average ReadExReq miss latency ((Tick/Count))
system.l2.ReadExReq.avgMissLatency::total 74189.078325                       # average ReadExReq miss latency ((Tick/Count))
system.l2.ReadExReq.mshrMisses::cpu.data        96802                       # number of ReadExReq MSHR misses (Count)
system.l2.ReadExReq.mshrMisses::total           96802                       # number of ReadExReq MSHR misses (Count)
system.l2.ReadExReq.mshrMissLatency::cpu.data   6520886638                       # number of ReadExReq MSHR miss ticks (Tick)
system.l2.ReadExReq.mshrMissLatency::total   6520886638                       # number of ReadExReq MSHR miss ticks (Tick)
system.l2.ReadExReq.mshrMissRate::cpu.data     0.669558                       # mshr miss rate for ReadExReq accesses (Ratio)
system.l2.ReadExReq.mshrMissRate::total      0.669558                       # mshr miss rate for ReadExReq accesses (Ratio)
system.l2.ReadExReq.avgMshrMissLatency::cpu.data 67363.139584                       # average ReadExReq mshr miss latency ((Tick/Count))
system.l2.ReadExReq.avgMshrMissLatency::total 67363.139584                       # average ReadExReq mshr miss latency ((Tick/Count))
system.l2.ReadSharedReq.hits::cpu.data         704221                       # number of ReadSharedReq hits (Count)
system.l2.ReadSharedReq.hits::total            704221                       # number of ReadSharedReq hits (Count)
system.l2.ReadSharedReq.misses::cpu.data        16779                       # number of ReadSharedReq misses (Count)
system.l2.ReadSharedReq.misses::total           16779                       # number of ReadSharedReq misses (Count)
