
---------- Begin Simulation Statistics ----------
simSeconds                                   0.034144                       # Number of seconds simulated (Second)
simTicks                                  34143795027                       # Number of ticks simulated (Tick)
finalTick                                 34143795027                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                    606.95                       # Real time elapsed on the host (Second)
hostTickRate                                 56254350                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    2247032                       # Number of bytes of host memory used (Byte)
simInsts                                    100000000                       # Number of instructions simulated (Count)
simOps                                      172681693                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   164757                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     284505                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu.numCycles                        102533920                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               1.025339                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               0.975287                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                       223882433                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                      305                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                      207787510                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                  55120                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined             51200986                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined          87385119                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                 197                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples           102445059                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               2.028282                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              2.438843                       # Number of insts issued each cycle (Count)
system.cpu.icache.ReadReq.misses::cpu.inst         1158                       # number of ReadReq misses (Count)
system.cpu.icache.ReadReq.misses::total          1158                       # number of ReadReq misses (Count)
system.cpu.icache.ReadReq.missLatency::cpu.inst     81115470                       # number of ReadReq miss ticks (Tick)
system.cpu.icache.ReadReq.missLatency::total     81115470                       # number of ReadReq miss ticks (Tick)
system.cpu.icache.ReadReq.accesses::cpu.inst     16048046                       # number of ReadReq accesses(hits+misses) (Count)
system.cpu.icache.ReadReq.accesses::total     16048046                       # number of ReadReq accesses(hits+misses) (Count)
system.cpu.icache.ReadReq.missRate::cpu.inst     0.000072                       # miss rate for ReadReq accesses (Ratio)
system.cpu.icache.ReadReq.missRate::total     0.000072                       # miss rate for ReadReq accesses (Ratio)
system.cpu.icache.ReadReq.avgMissLatency::cpu.inst 70047.901554                       # average ReadReq miss latency ((Tick/Count))
system.cpu.icache.ReadReq.avgMissLatency::total 70047.901554                       # average ReadReq miss latency ((Tick/Count))
system.cpu.icache.ReadReq.mshrHits::cpu.inst          276                       # number of ReadReq MSHR hits (Count)
system.cpu.icache.ReadReq.mshrHits::total          276                       # number of ReadReq MSHR hits (Count)
system.cpu.icache.ReadReq.mshrMisses::cpu.inst          882                       # number of ReadReq MSHR misses (Count)
system.cpu.icache.ReadReq.mshrMisses::total          882                       # number of ReadReq MSHR misses (Count)
system.cpu.icache.ReadReq.mshrMissLatency::cpu.inst     64415853                       # number of ReadReq MSHR miss ticks (Tick)
system.cpu.icache.ReadReq.mshrMissLatency::total     64415853                       # number of ReadReq MSHR miss ticks (Tick)
system.cpu.icache.ReadReq.mshrMissRate::cpu.inst     0.000055                       # mshr miss rate for ReadReq accesses (Ratio)
system.cpu.icache.ReadReq.mshrMissRate::total     0.000055                       # mshr miss rate for ReadReq accesses (Ratio)
system.cpu.icache.ReadReq.avgMshrMissLatency::cpu.inst 73033.846939                       # average ReadReq mshr miss latency ((Tick/Count))
system.cpu.icache.ReadReq.avgMshrMissLatency::total 73033.846939                       # average ReadReq mshr miss latency ((Tick/Count))
system.cpu.icache.power_state.pwrStateResidencyTicks::UNDEFINED  34143795027                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.icache.tags.tagsInUse           478.826014                       # Average ticks per tags in use ((Tick/Count))
system.cpu.icache.tags.totalRefs             16047770                       # Total number of references to valid blocks. (Count)
system.cpu.icache.tags.sampledRefs                882                       # Sample count of references to valid blocks. (Count)
system.cpu.icache.tags.avgRefs           18194.750567                       # Average number of references to valid blocks. ((Count/Count))
system.cpu.icache.tags.warmupTick               84249                       # The tick when the warmup percentage was hit. (Tick)
system.cpu.icache.tags.occupancies::cpu.inst   478.826014                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.cpu.icache.tags.avgOccs::cpu.inst     0.935207                       # Average percentage of cache occupancy ((Ratio/Tick))
system.cpu.icache.tags.avgOccs::total        0.935207                       # Average percentage of cache occupancy ((Ratio/Tick))
system.cpu.icache.tags.occupanciesTaskId::1024          488                       # Occupied blocks per task id (Count)
system.cpu.icache.tags.ageTaskId_1024::3            1                       # Occupied blocks per task id, per block age (Count)
system.cpu.icache.tags.ageTaskId_1024::4          487                       # Occupied blocks per task id, per block age (Count)
system.cpu.icache.tags.ratioOccsTaskId::1024     0.953125                       # Ratio of occupied blocks and all blocks, per task id (Ratio)
system.cpu.icache.tags.tagAccesses           32096974                       # Number of tag accesses (Count)
system.cpu.icache.tags.dataAccesses          32096974                       # Number of data accesses (Count)
system.cpu.icache.tags.power_state.pwrStateResidencyTicks::UNDEFINED  34143795027                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.iew.idleCycles                           0                       # Number of cycles IEW is idle (Cycle)
system.cpu.iew.squashCycles                    890405                       # Number of cycles IEW is squashing (Cycle)
system.cpu.iew.blockCycles                   12153488                       # Number of cycles IEW is blocking (Cycle)
system.cpu.iew.unblockCycles                  6700093                       # Number of cycles IEW is unblocking (Cycle)
system.cpu.iew.dispatchedInsts              223882738                       # Number of instructions dispatched to IQ (Count)
system.cpu.iew.dispSquashedInsts               205050                       # Number of squashed instructions skipped by dispatch (Count)
system.cpu.iew.dispLoadInsts                 46690720                       # Number of dispatched load instructions (Count)
system.cpu.iew.dispStoreInsts                13978138                       # Number of dispatched store instructions (Count)
system.cpu.iew.dispNonSpecInsts                   110                       # Number of dispatched non-speculative instructions (Count)
system.cpu.iew.iqFullEvents                    109549                       # Number of times the IQ has become full, causing a stall (Count)
system.cpu.iew.lsqFullEvents                  6350407                       # Number of times the LSQ has become full, causing a stall (Count)
system.cpu.iew.memOrderViolationEvents           5097                       # Number of memory order violations (Count)
system.cpu.iew.predictedTakenIncorrect         444514                       # Number of branches that were predicted taken incorrectly (Count)
system.cpu.iew.predictedNotTakenIncorrect       494532                       # Number of branches that were predicted not taken incorrectly (Count)
system.cpu.iew.branchMispredicts               939046                       # Number of branch mispredicts detected at execute (Count)
system.cpu.iew.instsToCommit                204140679                       # Cumulative count of insts sent to commit (Count)
system.cpu.iew.writebackCount               203423661                       # Cumulative count of insts written-back (Count)
system.cpu.iew.producerInst                 162401403                       # Number of instructions producing a value (Count)
system.cpu.iew.consumerInst                 244562488                       # Number of instructions consuming a value (Count)
system.cpu.iew.wbRate                        1.983965                       # Insts written-back per cycle ((Count/Cycle))
system.cpu.iew.wbFanout                      0.664049                       # Average fanout of values written-back ((Count/Count))
system.cpu.interrupts.clk_domain.clock           5328                       # Clock period in ticks (Tick)
system.cpu.itb_walker_cache.blockedCycles::no_mshrs            0                       # number of cycles access was blocked (Cycle)
system.cpu.itb_walker_cache.blockedCycles::no_targets            0                       # number of cycles access was blocked (Cycle)
system.cpu.itb_walker_cache.blockedCauses::no_mshrs            0                       # number of times access was blocked (Count)
system.cpu.itb_walker_cache.blockedCauses::no_targets            0                       # number of times access was blocked (Count)
system.cpu.itb_walker_cache.avgBlocked::no_mshrs          nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu.itb_walker_cache.avgBlocked::no_targets          nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu.itb_walker_cache.replacements            0                       # number of replacements (Count)
system.cpu.itb_walker_cache.power_state.pwrStateResidencyTicks::UNDEFINED  34143795027                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.itb_walker_cache.tags.tagsInUse            0                       # Average ticks per tags in use ((Tick/Count))
system.cpu.itb_walker_cache.tags.totalRefs            0                       # Total number of references to valid blocks. (Count)
system.cpu.itb_walker_cache.tags.sampledRefs            0                       # Sample count of references to valid blocks. (Count)
system.cpu.itb_walker_cache.tags.avgRefs          nan                       # Average number of references to valid blocks. ((Count/Count))
system.cpu.itb_walker_cache.tags.warmupTick            0                       # The tick when the warmup percentage was hit. (Tick)
system.cpu.itb_walker_cache.tags.tagAccesses            0                       # Number of tag accesses (Count)
system.cpu.itb_walker_cache.tags.dataAccesses            0                       # Number of data accesses (Count)
system.cpu.itb_walker_cache.tags.power_state.pwrStateResidencyTicks::UNDEFINED  34143795027                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.lsq0.forwLoads                     7438013                       # Number of loads that had data forwarded from stores (Count)
system.cpu.lsq0.squashedLoads                11081460                       # Number of loads squashed (Count)
system.cpu.lsq0.ignoredResponses                37888                       # Number of memory responses ignored because the instruction is squashed (Count)
system.cpu.lsq0.memOrderViolation                5097                       # Number of memory ordering violations (Count)
system.cpu.lsq0.squashedStores                3463390                       # Number of stores squashed (Count)
system.cpu.lsq0.rescheduledLoads                    2                       # Number of loads that were rescheduled (Count)
system.cpu.lsq0.blockedByCache                 113657                       # Number of times an access to memory failed due to the cache being blocked (Count)
system.cpu.lsq0.loadToUse::samples           35609246                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::mean              4.395272                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::stdev            15.759282                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::0-9               34778953     97.67%     97.67% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::10-19                22888      0.06%     97.73% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::20-29               590539      1.66%     99.39% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::30-39                33040      0.09%     99.48% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::40-49                14465      0.04%     99.52% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::50-59                 5425      0.02%     99.54% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::60-69                 3801      0.01%     99.55% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::70-79                 3117      0.01%     99.56% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::80-89                 2424      0.01%     99.57% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::90-99                 5428      0.02%     99.58% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::100-109               5233      0.01%     99.60% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::110-119               7113      0.02%     99.62% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::120-129              13852      0.04%     99.65% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::130-139               7404      0.02%     99.68% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::140-149               5771      0.02%     99.69% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::150-159               2979      0.01%     99.70% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::160-169               3547      0.01%     99.71% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::170-179               5626      0.02%     99.73% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::180-189              12074      0.03%     99.76% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::190-199              40345      0.11%     99.87% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::200-209               5709      0.02%     99.89% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::210-219               2116      0.01%     99.89% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::220-229               2664      0.01%     99.90% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::230-239               9549      0.03%     99.93% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::240-249               3384      0.01%     99.94% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::250-259               2296      0.01%     99.95% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::260-269               1594      0.00%     99.95% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::270-279               3881      0.01%     99.96% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::280-289               4630      0.01%     99.97% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::290-299                731      0.00%     99.98% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::overflows             8668      0.02%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::min_value                2                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::max_value             1862                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::total             35609246                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.mmu.dtb.rdAccesses                42835048                       # TLB accesses on read requests (Count)
system.cpu.mmu.dtb.wrAccesses                12513878                       # TLB accesses on write requests (Count)
system.cpu.mmu.dtb.rdMisses                    304610                       # TLB misses on read requests (Count)
system.cpu.mmu.dtb.wrMisses                    521284                       # TLB misses on write requests (Count)
system.cpu.mmu.dtb.walker.power_state.pwrStateResidencyTicks::UNDEFINED  34143795027                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.mmu.itb.rdAccesses                       0                       # TLB accesses on read requests (Count)
system.cpu.mmu.itb.wrAccesses                16048325                       # TLB accesses on write requests (Count)
system.cpu.mmu.itb.rdMisses                         0                       # TLB misses on read requests (Count)
system.cpu.mmu.itb.wrMisses                       345                       # TLB misses on write requests (Count)
system.cpu.mmu.itb.walker.power_state.pwrStateResidencyTicks::UNDEFINED  34143795027                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.power_state.pwrStateResidencyTicks::ON  34143795027                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.rename.squashCycles                 890405                       # Number of cycles rename is squashing (Cycle)
system.cpu.rename.idleCycles                 14733354                       # Number of cycles rename is idle (Cycle)
system.cpu.rename.blockCycles                25908617                       # Number of cycles rename is blocking (Cycle)
system.cpu.rename.serializeStallCycles           2302                       # count of cycles rename stalled for serializing inst (Cycle)
system.cpu.rename.runCycles                  31724936                       # Number of cycles rename is running (Cycle)
system.cpu.rename.unblockCycles              29185445                       # Number of cycles rename is unblocking (Cycle)
system.cpu.rename.renamedInsts              230758782                       # Number of instructions processed by rename (Count)
system.cpu.rename.ROBFullEvents                253820                       # Number of times rename has blocked due to ROB full (Count)
system.cpu.rename.IQFullEvents                7058335                       # Number of times rename has blocked due to IQ full (Count)
system.cpu.rename.LQFullEvents                2007000                       # Number of times rename has blocked due to LQ full (Count)
system.cpu.rename.SQFullEvents               18943795                       # Number of times rename has blocked due to SQ full (Count)
system.cpu.rename.renamedOperands           380429831                       # Number of destination operands rename has renamed (Count)
system.cpu.rename.lookups                   790318421                       # Number of register rename lookups that rename has made (Count)
system.cpu.rename.intLookups                337172571                       # Number of integer rename lookups (Count)
system.cpu.rename.fpLookups                    252452                       # Number of floating rename lookups (Count)
system.cpu.rename.committedMaps             288238264                       # Number of HB maps that are committed (Count)
system.cpu.rename.undoneMaps                 92191447                       # Number of HB maps that are undone due to squashing (Count)
system.cpu.rename.serializing                      47                       # count of serializing insts renamed (Count)
system.cpu.rename.tempSerializing                  47                       # count of temporary serializing insts renamed (Count)
system.cpu.rename.skidInsts                  28109689                       # count of insts added to the skid buffer (Count)
system.cpu.rob.reads                        308113707                       # The number of ROB reads (Count)
system.cpu.rob.writes                       454827319                       # The number of ROB writes (Count)
system.cpu.thread_0.numInsts                100000000                       # Number of Instructions committed (Count)
system.cpu.thread_0.numOps                  172681693                       # Number of Ops committed (Count)
system.cpu.thread_0.numMemRefs                      0                       # Number of Memory References (Count)
system.cpu.workload.numSyscalls                    63                       # Number of system calls (Count)
system.cpu_clk_domain.clock                       333                       # Clock period in ticks (Tick)
system.cpu_voltage_domain.voltage                   1                       # Voltage in Volts (Volt)
system.l2.demandHits::cpu.inst                     24                       # number of demand (read+write) hits (Count)
system.l2.demandHits::cpu.data                 936762                       # number of demand (read+write) hits (Count)
system.l2.demandHits::total                    936786                       # number of demand (read+write) hits (Count)
system.l2.overallHits::cpu.inst                    24                       # number of overall hits (Count)
system.l2.overallHits::cpu.data                936762                       # number of overall hits (Count)
system.l2.overallHits::total                   936786                       # number of overall hits (Count)
system.l2.demandMisses::cpu.inst                  858                       # number of demand (read+write) misses (Count)
system.l2.demandMisses::cpu.data               137590                       # number of demand (read+write) misses (Count)
system.l2.demandMisses::total                  138448                       # number of demand (read+write) misses (Count)
system.l2.overallMisses::cpu.inst                 858                       # number of overall misses (Count)
system.l2.overallMisses::cpu.data              137590                       # number of overall misses (Count)
system.l2.overallMisses::total                 138448                       # number of overall misses (Count)
system.l2.demandMissLatency::cpu.inst        63353250                       # number of demand (read+write) miss ticks (Tick)
system.l2.demandMissLatency::cpu.data     11074584330                       # number of demand (read+write) miss ticks (Tick)
system.l2.demandMissLatency::total        11137937580                       # number of demand (read+write) miss ticks (Tick)
system.l2.overallMissLatency::cpu.inst       63353250                       # number of overall miss ticks (Tick)
system.l2.overallMissLatency::cpu.data    11074584330                       # number of overall miss ticks (Tick)
system.l2.overallMissLatency::total       11137937580                       # number of overall miss ticks (Tick)
system.l2.demandAccesses::cpu.inst                882                       # number of demand (read+write) accesses (Count)
system.l2.demandAccesses::cpu.data            1074352                       # number of demand (read+write) accesses (Count)
system.l2.demandAccesses::total               1075234                       # number of demand (read+write) accesses (Count)
system.l2.overallAccesses::cpu.inst               882                       # number of overall (read+write) accesses (Count)
system.l2.overallAccesses::cpu.data           1074352                       # number of overall (read+write) accesses (Count)
system.l2.overallAccesses::total              1075234                       # number of overall (read+write) accesses (Count)
system.l2.demandMissRate::cpu.inst           0.972789                       # miss rate for demand accesses (Ratio)
system.l2.demandMissRate::cpu.data           0.128068                       # miss rate for demand accesses (Ratio)
system.l2.demandMissRate::total              0.128761                       # miss rate for demand accesses (Ratio)
system.l2.overallMissRate::cpu.inst          0.972789                       # miss rate for overall accesses (Ratio)
system.l2.overallMissRate::cpu.data          0.128068                       # miss rate for overall accesses (Ratio)
system.l2.overallMissRate::total             0.128761                       # miss rate for overall accesses (Ratio)
system.l2.demandAvgMissLatency::cpu.inst 73838.286713                       # average overall miss latency in ticks ((Tick/Count))
system.l2.demandAvgMissLatency::cpu.data 80489.747293                       # average overall miss latency in ticks ((Tick/Count))
system.l2.demandAvgMissLatency::total    80448.526378                       # average overall miss latency in ticks ((Tick/Count))
system.l2.overallAvgMissLatency::cpu.inst 73838.286713                       # average overall miss latency ((Tick/Count))
system.l2.overallAvgMissLatency::cpu.data 80489.747293                       # average overall miss latency ((Tick/Count))
system.l2.overallAvgMissLatency::total   80448.526378                       # average overall miss latency ((Tick/Count))
system.l2.blockedCycles::no_mshrs                   0                       # number of cycles access was blocked (Cycle)
system.l2.blockedCycles::no_targets                 0                       # number of cycles access was blocked (Cycle)
system.l2.blockedCauses::no_mshrs                   0                       # number of times access was blocked (Count)
system.l2.blockedCauses::no_targets                 0                       # number of times access was blocked (Count)
system.l2.avgBlocked::no_mshrs                    nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.l2.avgBlocked::no_targets                  nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.l2.writebacks::writebacks                86908                       # number of writebacks (Count)
system.l2.writebacks::total                     86908                       # number of writebacks (Count)
system.l2.demandMshrMisses::cpu.inst              858                       # number of demand (read+write) MSHR misses (Count)
system.l2.demandMshrMisses::cpu.data           137590                       # number of demand (read+write) MSHR misses (Count)
system.l2.demandMshrMisses::total              138448                       # number of demand (read+write) MSHR misses (Count)
system.l2.overallMshrMisses::cpu.inst             858                       # number of overall MSHR misses (Count)
system.l2.overallMshrMisses::cpu.data          137590                       # number of overall MSHR misses (Count)
system.l2.overallMshrMisses::total             138448                       # number of overall MSHR misses (Count)
system.l2.demandMshrMissLatency::cpu.inst     57494023                       # number of demand (read+write) MSHR miss ticks (Tick)
system.l2.demandMshrMissLatency::cpu.data  10135394332                       # number of demand (read+write) MSHR miss ticks (Tick)
system.l2.demandMshrMissLatency::total    10192888355                       # number of demand (read+write) MSHR miss ticks (Tick)
system.l2.overallMshrMissLatency::cpu.inst     57494023                       # number of overall MSHR miss ticks (Tick)
system.l2.overallMshrMissLatency::cpu.data  10135394332                       # number of overall MSHR miss ticks (Tick)
system.l2.overallMshrMissLatency::total   10192888355                       # number of overall MSHR miss ticks (Tick)
system.l2.demandMshrMissRate::cpu.inst       0.972789                       # mshr miss ratio for demand accesses (Ratio)
system.l2.demandMshrMissRate::cpu.data       0.128068                       # mshr miss ratio for demand accesses (Ratio)
system.l2.demandMshrMissRate::total          0.128761                       # mshr miss ratio for demand accesses (Ratio)
system.l2.overallMshrMissRate::cpu.inst      0.972789                       # mshr miss ratio for overall accesses (Ratio)
system.l2.overallMshrMissRate::cpu.data      0.128068                       # mshr miss ratio for overall accesses (Ratio)
system.l2.overallMshrMissRate::total         0.128761                       # mshr miss ratio for overall accesses (Ratio)
system.l2.demandAvgMshrMissLatency::cpu.inst 67009.350816                       # average overall mshr miss latency ((Tick/Count))
system.l2.demandAvgMshrMissLatency::cpu.data 73663.742510                       # average overall mshr miss latency ((Tick/Count))
system.l2.demandAvgMshrMissLatency::total 73622.503431                       # average overall mshr miss latency ((Tick/Count))
system.l2.overallAvgMshrMissLatency::cpu.inst 67009.350816                       # average overall mshr miss latency ((Tick/Count))
system.l2.overallAvgMshrMissLatency::cpu.data 73663.742510                       # average overall mshr miss latency ((Tick/Count))
system.l2.overallAvgMshrMissLatency::total 73622.503431                       # average overall mshr miss latency ((Tick/Count))
system.l2.replacements                         105741                       # number of replacements (Count)
system.l2.ReadCleanReq.hits::cpu.inst              24                       # number of ReadCleanReq hits (Count)
system.l2.ReadCleanReq.hits::total                 24                       # number of ReadCleanReq hits (Count)
system.l2.ReadCleanReq.misses::cpu.inst           858                       # number of ReadCleanReq misses (Count)
system.l2.ReadCleanReq.misses::total              858                       # number of ReadCleanReq misses (Count)
system.l2.ReadCleanReq.missLatency::cpu.inst     63353250                       # number of ReadCleanReq miss ticks (Tick)
system.l2.ReadCleanReq.missLatency::total     63353250                       # number of ReadCleanReq miss ticks (Tick)
system.l2.ReadCleanReq.accesses::cpu.inst          882                       # number of ReadCleanReq accesses(hits+misses) (Count)
system.l2.ReadCleanReq.accesses::total            882                       # number of ReadCleanReq accesses(hits+misses) (Count)
system.l2.ReadCleanReq.missRate::cpu.inst     0.972789                       # miss rate for ReadCleanReq accesses (Ratio)
system.l2.ReadCleanReq.missRate::total       0.972789                       # miss rate for ReadCleanReq accesses (Ratio)
system.l2.ReadCleanReq.avgMissLatency::cpu.inst 73838.286713                       # average ReadCleanReq miss latency ((Tick/Count))
system.l2.ReadCleanReq.avgMissLatency::total 73838.286713                       # average ReadCleanReq miss latency ((Tick/Count))
system.l2.ReadCleanReq.mshrMisses::cpu.inst          858                       # number of ReadCleanReq MSHR misses (Count)
system.l2.ReadCleanReq.mshrMisses::total          858                       # number of ReadCleanReq MSHR misses (Count)
system.l2.ReadCleanReq.mshrMissLatency::cpu.inst     57494023                       # number of ReadCleanReq MSHR miss ticks (Tick)
system.l2.ReadCleanReq.mshrMissLatency::total     57494023                       # number of ReadCleanReq MSHR miss ticks (Tick)
system.l2.ReadCleanReq.mshrMissRate::cpu.inst     0.972789                       # mshr miss rate for ReadCleanReq accesses (Ratio)
system.l2.ReadCleanReq.mshrMissRate::total     0.972789                       # mshr miss rate for ReadCleanReq accesses (Ratio)
system.l2.ReadCleanReq.avgMshrMissLatency::cpu.inst 67009.350816                       # average ReadCleanReq mshr miss latency ((Tick/Count))
system.l2.ReadCleanReq.avgMshrMissLatency::total 67009.350816                       # average ReadCleanReq mshr miss latency ((Tick/Count))
system.l2.ReadExReq.hits::cpu.data             278699                       # number of ReadExReq hits (Count)
system.l2.ReadExReq.hits::total                278699                       # number of ReadExReq hits (Count)
system.l2.ReadExReq.misses::cpu.data           100352                       # number of ReadExReq misses (Count)
system.l2.ReadExReq.misses::total              100352                       # number of ReadExReq misses (Count)
system.l2.ReadExReq.missLatency::cpu.data   8129092104                       # number of ReadExReq miss ticks (Tick)
system.l2.ReadExReq.missLatency::total     8129092104                       # number of ReadExReq miss ticks (Tick)
system.l2.ReadExReq.accesses::cpu.data         379051                       # number of ReadExReq accesses(hits+misses) (Count)
system.l2.ReadExReq.accesses::total            379051                       # number of ReadExReq accesses(hits+misses) (Count)
system.l2.ReadExReq.missRate::cpu.data       0.264745                       # miss rate for ReadExReq accesses (Ratio)
system.l2.ReadExReq.missRate::total          0.264745                       # miss rate for ReadExReq accesses (Ratio)
system.l2.ReadExReq.avgMissLatency::cpu.data 81005.780692                       # average ReadExReq miss latency ((Tick/Count))
system.l2.ReadExReq.avgMissLatency::total 81005.780692                       # average ReadExReq miss latency ((Tick/Count))
system.l2.ReadExReq.mshrMisses::cpu.data       100352                       # number of ReadExReq MSHR misses (Count)
system.l2.ReadExReq.mshrMisses::total          100352                       # number of ReadExReq MSHR misses (Count)
system.l2.ReadExReq.mshrMissLatency::cpu.data   7444095969                       # number of ReadExReq MSHR miss ticks (Tick)
system.l2.ReadExReq.mshrMissLatency::total   7444095969                       # number of ReadExReq MSHR miss ticks (Tick)
system.l2.ReadExReq.mshrMissRate::cpu.data     0.264745                       # mshr miss rate for ReadExReq accesses (Ratio)
system.l2.ReadExReq.mshrMissRate::total      0.264745                       # mshr miss rate for ReadExReq accesses (Ratio)
system.l2.ReadExReq.avgMshrMissLatency::cpu.data 74179.846630                       # average ReadExReq mshr miss latency ((Tick/Count))
system.l2.ReadExReq.avgMshrMissLatency::total 74179.846630                       # average ReadExReq mshr miss latency ((Tick/Count))
system.l2.ReadSharedReq.hits::cpu.data         658063                       # number of ReadSharedReq hits (Count)
system.l2.ReadSharedReq.hits::total            658063                       # number of ReadSharedReq hits (Count)
system.l2.ReadSharedReq.misses::cpu.data        37238                       # number of ReadSharedReq misses (Count)
system.l2.ReadSharedReq.misses::total           37238                       # number of ReadSharedReq misses (Count)
